Date,MMWR_week,Location,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Additional_Doses,Additional_Doses_Vax_Pct
7/3/2021,26,LTC,0,0,0,0,,0
7/3/2021,26,GA,4637004,43.7,3910314,36.8,,0
7/3/2021,26,AZ,3691058,50.7,3155675,43.4,,0
7/3/2021,26,PA,8076538,63.1,6401634,50,,0
7/3/2021,26,VI,41370,39.5,35330,33.8,,0
7/3/2021,26,HI,992060,70.1,737925,52.1,,0
7/3/2021,26,AK,363378,49.7,319083,43.6,,0
7/3/2021,26,IA,1626534,51.6,1522238,48.2,,0
7/3/2021,26,MP,29718,52.2,26777,47.1,,0
7/3/2021,26,IL,7571801,59.8,5895346,46.5,,0
7/3/2021,26,KS,1439363,49.4,1229566,42.2,,0
7/3/2021,26,CA,24412454,61.8,19852367,50.2,,0
7/3/2021,26,MO,2780525,45.3,2415216,39.4,,0
7/3/2021,26,NC,5127575,48.9,4410154,42,,0
7/3/2021,26,FM,30308,29.2,25566,24.7,,0
7/3/2021,26,SD,449049,50.8,403562,45.6,,0
7/3/2021,26,OH,5656928,48.4,5261639,45,,0
7/3/2021,26,MD,3763074,62.2,3411827,56.4,,0
7/3/2021,26,IH2,804405,38.6,663109,31.8,,0
7/3/2021,26,MH,18209,31.2,15753,27,,0
7/3/2021,26,CT,2396382,67.2,2172669,60.9,,0
7/3/2021,26,AL,1969834,40.2,1612803,32.9,,0
7/3/2021,26,DE,569300,58.5,491051,50.4,,0
7/3/2021,26,AR,1275988,42.3,1039459,34.4,,0
7/3/2021,26,MT,512492,48,460878,43.1,,0
7/3/2021,26,DC,434887,61.6,372444,52.8,,0
7/3/2021,26,FL,11596794,54,9922560,46.2,,0
7/3/2021,26,MN,3226604,57.2,2943057,52.2,,0
7/3/2021,26,TX,14049144,48.5,12039497,41.5,,0
7/3/2021,26,OR,2488282,59,2278941,54,,0
7/3/2021,26,KY,2221585,49.7,1956481,43.8,,0
7/3/2021,26,ND,335749,44.1,297605,39.1,,0
7/3/2021,26,VA2,2836181,0,2695790,0,,0
7/3/2021,26,MS,1080033,36.3,889374,29.9,,0
7/3/2021,26,ID,709532,39.7,647530,36.2,,0
7/3/2021,26,DD2,2432474,0,1838706,0,,0
7/3/2021,26,UT,1566564,48.9,1201347,37.5,,0
7/3/2021,26,IN,3056686,45.4,2865540,42.6,,0
7/3/2021,26,LA,1800175,38.7,1641314,35.3,,0
7/3/2021,26,PR,2082783,65.2,1786295,55.9,,0
7/3/2021,26,NJ,5610958,63.2,4937662,55.6,,0
7/3/2021,26,WY,230914,39.9,204522,35.3,,0
7/3/2021,26,VA,5067150,59.4,4457844,52.2,,0
7/3/2021,26,BP2,105983,0,96515,0,,0
7/3/2021,26,RI,686889,64.8,627261,59.2,,0
7/3/2021,26,CO,3353063,58.2,3007895,52.2,,0
7/3/2021,26,WV,786517,43.9,671270,37.5,,0
7/3/2021,26,NE,1002506,51.8,924654,47.8,,0
7/3/2021,26,VT,462412,74.1,411112,65.9,,0
7/3/2021,26,US,182109860,54.9,156982549,47.3,,0
7/3/2021,26,AS,26088,46.8,21481,38.6,,0
7/3/2021,26,NH,855203,62.9,770675,56.7,,0
7/2/2021,26,CT,2395831,67.2,2172171,60.9,,0
7/2/2021,26,CO,3345721,58.1,2997883,52.1,,0
7/2/2021,26,MO,2767289,45.1,2407720,39.2,,0
7/2/2021,26,PR,2059694,64.5,1759288,55.1,,0
7/2/2021,26,CA,24359976,61.7,19803063,50.1,,0
7/2/2021,26,AL,1962952,40,1602022,32.7,,0
7/2/2021,26,DC,433940,61.5,370231,52.5,,0
7/2/2021,26,VA2,2834392,0,2693595,0,,0
7/2/2021,26,IA,1624005,51.5,1516895,48.1,,0
7/2/2021,26,RI,686515,64.8,626835,59.2,,0
7/2/2021,26,FM,30304,29.2,25565,24.7,,0
7/2/2021,26,ME,895468,66.6,830499,61.8,,0
7/2/2021,26,OH,5650814,48.3,5251333,44.9,,0
7/2/2021,26,ID,708635,39.7,646384,36.2,,0
7/2/2021,26,DD2,2426962,0,1831908,0,,0
7/2/2021,26,AZ,3683827,50.6,3147844,43.2,,0
7/2/2021,26,NC,5121651,48.8,4403961,42,,0
7/2/2021,26,OK,1780468,45,1526344,38.6,,0
7/2/2021,26,NE,1002403,51.8,924552,47.8,,0
7/2/2021,26,AS,26059,46.8,21448,38.5,,0
7/2/2021,26,RP,14202,79.3,13124,73.3,,0
7/2/2021,26,GA,4613813,43.5,3894171,36.7,,0
7/2/2021,26,FL,11573065,53.9,9899538,46.1,,0
7/2/2021,26,VI,41256,39.4,35209,33.6,,0
7/2/2021,26,MH,18209,31.2,15753,27,,0
7/2/2021,26,SC,2288019,44.4,2001122,38.9,,0
7/2/2021,26,WI,3133384,53.8,2891827,49.7,,0
7/2/2021,26,LA,1793555,38.6,1631749,35.1,,0
7/2/2021,26,TX,14018426,48.3,12006600,41.4,,0
7/2/2021,26,MI,5149074,51.6,4719220,47.3,,0
7/2/2021,26,KY,2217702,49.6,1951895,43.7,,0
7/2/2021,26,MA,4866222,70.6,4265826,61.9,,0
7/2/2021,26,NH,850551,62.6,763489,56.2,,0
7/2/2021,26,US,181650678,54.7,156255896,47.1,,0
7/2/2021,26,WA,4683232,61.5,4175056,54.8,,0
7/2/2021,26,IN,3011474,44.7,2700172,40.1,,0
7/2/2021,26,NV,1537439,49.9,1298818,42.2,,0
7/2/2021,26,WV,785285,43.8,670032,37.4,,0
7/2/2021,26,MT,511872,47.9,460119,43.1,,0
7/2/2021,26,AR,1272492,42.2,1036697,34.4,,0
7/2/2021,26,KS,1437099,49.3,1227268,42.1,,0
7/2/2021,26,MD,3757374,62.1,3404992,56.3,,0
7/2/2021,26,MN,3222792,57.1,2937639,52.1,,0
7/2/2021,26,UT,1566408,48.9,1201159,37.5,,0
7/2/2021,26,NM,1323553,63.1,1149880,54.8,,0
12/30/2020,53,KY,0,0,0,0,,0
7/2/2021,26,NY,11710355,60.2,10557016,54.3,,0
7/2/2021,26,MP,29529,51.9,26530,46.6,,0
7/2/2021,26,IL,7557986,59.6,5880189,46.4,,0
7/2/2021,26,DE,568173,58.3,489688,50.3,,0
7/2/2021,26,VT,462005,74,410506,65.8,,0
7/2/2021,26,PA,8062309,63,6385111,49.9,,0
7/2/2021,26,SD,448402,50.7,402911,45.5,,0
7/2/2021,26,BP2,105978,0,96507,0,,0
7/2/2021,26,TN,2857828,41.8,2426856,35.5,,0
7/2/2021,26,VA,5058733,59.3,4447794,52.1,,0
7/2/2021,26,NJ,5600638,63.1,4924679,55.4,,0
7/2/2021,26,OR,2484831,58.9,2273919,53.9,,0
7/2/2021,26,ND,335286,44,297070,39,,0
7/2/2021,26,HI,991101,70,736753,52,,0
7/2/2021,26,WY,228162,39.4,200184,34.6,,0
7/2/2021,26,IH2,803335,38.6,661974,31.8,,0
7/2/2021,26,GU,102185,61.6,90799,54.8,,0
7/2/2021,26,LTC,0,0,0,0,,0
7/2/2021,26,MS,1079572,36.3,888344,29.8,,0
7/2/2021,26,AK,362684,49.6,318366,43.5,,0
7/1/2021,26,DC,432968,61.3,369251,52.3,,0
7/1/2021,26,IA,1623187,51.4,1515827,48,,0
7/1/2021,26,NM,1321330,63,1145072,54.6,,0
7/1/2021,26,UT,1566312,48.9,1201088,37.5,,0
7/1/2021,26,PA,8048402,62.9,6368540,49.7,,0
7/1/2021,26,WV,783445,43.7,668104,37.3,,0
7/1/2021,26,ND,334750,43.9,296509,38.9,,0
7/1/2021,26,NH,849998,62.5,762403,56.1,,0
7/1/2021,26,DD2,2420375,0,1822932,0,,0
7/1/2021,26,IL,7543744,59.5,5865479,46.3,,0
7/1/2021,26,LA,1789830,38.5,1627321,35,,0
7/1/2021,26,DE,567064,58.2,488301,50.1,,0
7/1/2021,26,CO,3342035,58,2992902,52,,0
7/1/2021,26,NE,1002343,51.8,924490,47.8,,0
7/1/2021,26,SD,447680,50.6,402310,45.5,,0
7/1/2021,26,US,181339416,54.6,155884601,47,,0
7/1/2021,26,TN,2851272,41.8,2421025,35.5,,0
7/1/2021,26,MI,5142970,51.5,4709737,47.2,,0
7/1/2021,26,FM,30164,29.1,25319,24.4,,0
7/1/2021,26,CA,24304553,61.5,19746626,50,,0
7/1/2021,26,VA2,2832520,0,2691269,0,,0
7/1/2021,26,NV,1533848,49.8,1295849,42.1,,0
7/1/2021,26,RI,685515,64.7,625477,59,,0
7/1/2021,26,MA,4860438,70.5,4256952,61.8,,0
7/1/2021,26,CT,2392184,67.1,2167566,60.8,,0
7/1/2021,26,OH,5642147,48.3,5238887,44.8,,0
7/1/2021,26,SC,2284426,44.4,1996786,38.8,,0
12/30/2020,53,US,0,0,0,0,,0
7/1/2021,26,OK,1777242,44.9,1522466,38.5,,0
7/1/2021,26,WY,227741,39.3,199743,34.5,,0
7/1/2021,26,VT,461667,74,409864,65.7,,0
7/1/2021,26,GA,4613167,43.4,3893218,36.7,,0
7/1/2021,26,TX,13990784,48.3,11974642,41.3,,0
7/1/2021,26,AL,1962745,40,1601802,32.7,,0
7/1/2021,26,MN,3218732,57.1,2931705,52,,0
7/1/2021,26,RP,14179,79.2,13101,73.2,,0
7/1/2021,26,NJ,5591191,62.9,4912136,55.3,,0
7/1/2021,26,AK,358963,49.1,314489,43,,0
7/1/2021,26,MP,29529,51.9,26530,46.6,,0
7/1/2021,26,IN,3005438,44.6,2693550,40,,0
7/1/2021,26,LTC,0,0,0,0,,0
7/1/2021,26,VI,41165,39.3,35112,33.5,,0
7/1/2021,26,HI,989417,69.9,733872,51.8,,0
7/1/2021,26,GU,102154,61.6,90755,54.7,,0
7/1/2021,26,NC,5109348,48.7,4389800,41.9,,0
7/1/2021,26,ME,893723,66.5,827255,61.5,,0
7/1/2021,26,PR,2059610,64.5,1759206,55.1,,0
7/1/2021,26,NY,11699728,60.1,10541495,54.2,,0
7/1/2021,26,MT,510906,47.8,458881,42.9,,0
7/1/2021,26,MH,18208,31.2,15752,27,,0
7/1/2021,26,AS,25939,46.6,21291,38.2,,0
7/1/2021,26,KY,2213979,49.6,1947461,43.6,,0
7/1/2021,26,MO,2761421,45,2403164,39.2,,0
7/1/2021,26,BP2,105686,0,96257,0,,0
7/1/2021,26,AZ,3677400,50.5,3140316,43.1,,0
7/1/2021,26,IH2,802206,38.5,660672,31.7,,0
7/1/2021,26,MS,1079390,36.3,888154,29.8,,0
7/1/2021,26,VA,5048162,59.1,4433088,51.9,,0
7/1/2021,26,WA,4674964,61.4,4163605,54.7,,0
7/1/2021,26,MD,3750240,62,3394301,56.1,,0
7/1/2021,26,AR,1268867,42,1033763,34.3,,0
7/1/2021,26,KS,1434799,49.2,1224715,42,,0
7/1/2021,26,FL,11546951,53.8,9868893,45.9,,0
7/1/2021,26,WI,3127858,53.7,2886653,49.6,,0
7/1/2021,26,ID,707755,39.6,645372,36.1,,0
7/1/2021,26,OR,2481285,58.8,2268409,53.8,,0
6/30/2021,26,NC,5099725,48.6,4377936,41.7,,0
6/30/2021,26,RP,14179,79.2,13101,73.2,,0
6/30/2021,26,ID,706593,39.5,643991,36,,0
6/30/2021,26,FM,30074,29,25237,24.3,,0
6/30/2021,26,AS,25507,45.8,20991,37.7,,0
6/30/2021,26,IL,7528743,59.4,5849947,46.2,,0
6/30/2021,26,KY,2209793,49.5,1942407,43.5,,0
6/30/2021,26,NM,1318661,62.9,1142420,54.5,,0
6/30/2021,26,IN,2999366,44.6,2686766,39.9,,0
6/30/2021,26,MT,510201,47.7,458067,42.9,,0
6/30/2021,26,NH,842972,62,755791,55.6,,0
6/30/2021,26,VA2,2830727,0,2688911,0,,0
6/30/2021,26,NY,11669506,60,10508196,54,,0
6/30/2021,26,MN,3212409,57,2920597,51.8,,0
6/30/2021,26,FL,11520560,53.6,9842541,45.8,,0
6/30/2021,26,PR,1878854,58.8,1473955,46.2,,0
6/30/2021,26,OR,2467466,58.5,2223826,52.7,,0
6/30/2021,26,NJ,5580572,62.8,4897515,55.1,,0
6/30/2021,26,WI,3122615,53.6,2879461,49.5,,0
6/30/2021,26,NV,1529482,49.7,1291822,41.9,,0
6/30/2021,26,GA,4598121,43.3,3884556,36.6,,0
6/30/2021,26,MS,1077045,36.2,885782,29.8,,0
6/30/2021,26,MO,2754863,44.9,2397550,39.1,,0
6/30/2021,26,MD,3743499,61.9,3385600,56,,0
6/30/2021,26,MP,29529,51.9,26530,46.6,,0
6/30/2021,26,GU,101434,61.2,89574,54,,0
6/30/2021,26,CO,3335253,57.9,2984290,51.8,,0
6/30/2021,26,WV,781983,43.6,666545,37.2,,0
6/30/2021,26,DE,565910,58.1,487131,50,,0
6/30/2021,26,CT,2387807,67,2162465,60.7,,0
6/30/2021,26,MH,18208,31.2,15752,27,,0
6/30/2021,26,VI,41074,39.2,35017,33.5,,0
6/30/2021,26,IA,1621227,51.4,1513342,48,,0
6/30/2021,26,US,180674739,54.4,154884686,46.7,,0
6/30/2021,26,ND,334131,43.8,295725,38.8,,0
6/30/2021,26,TX,13962839,48.2,11932087,41.2,,0
6/30/2021,26,LTC,0,0,0,0,,0
6/30/2021,26,RI,684276,64.6,623797,58.9,,0
6/30/2021,26,MI,5136486,51.4,4701047,47.1,,0
6/30/2021,26,SC,2280229,44.3,1991900,38.7,,0
6/30/2021,26,KS,1431086,49.1,1220611,41.9,,0
6/30/2021,26,HI,988508,69.8,732461,51.7,,0
6/30/2021,26,ME,891207,66.3,819500,61,,0
6/30/2021,26,VA,5040260,59.1,4422065,51.8,,0
6/30/2021,26,AZ,3607576,49.6,2929104,40.2,,0
6/30/2021,26,AL,1954166,39.9,1594625,32.5,,0
6/30/2021,26,SD,446891,50.5,401431,45.4,,0
6/30/2021,26,WA,4663854,61.2,4150522,54.5,,0
6/30/2021,26,NE,1001013,51.7,922579,47.7,,0
6/30/2021,26,VT,461243,73.9,409254,65.6,,0
6/30/2021,26,DC,432227,61.2,368531,52.2,,0
6/30/2021,26,OK,1773539,44.8,1518992,38.4,,0
6/30/2021,26,AK,358311,49,313709,42.9,,0
6/30/2021,26,OH,5635230,48.2,5227519,44.7,,0
6/30/2021,26,LA,1770559,38.1,1607808,34.6,,0
6/30/2021,26,UT,1561287,48.7,1196468,37.3,,0
6/30/2021,26,PA,8030076,62.7,6345433,49.6,,0
12/30/2020,53,RI,0,0,0,0,,0
6/30/2021,26,DD2,2410058,0,1814323,0,,0
6/30/2021,26,BP2,105519,0,96034,0,,0
6/30/2021,26,MA,4850685,70.4,4243952,61.6,,0
6/30/2021,26,AR,1262602,41.8,1029530,34.1,,0
6/30/2021,26,CA,24241875,61.4,19679334,49.8,,0
6/30/2021,26,WY,226911,39.2,198958,34.4,,0
6/30/2021,26,IH2,800512,38.4,659143,31.6,,0
6/30/2021,26,TN,2845692,41.7,2415814,35.4,,0
6/29/2021,26,FM,29803,28.8,24897,24,,0
6/29/2021,26,NE,997779,51.6,918634,47.5,,0
6/29/2021,26,ID,705740,39.5,642868,36,,0
6/29/2021,26,MI,5130537,51.4,4693169,47,,0
6/29/2021,26,LA,1767198,38,1604305,34.5,,0
6/29/2021,26,RI,683333,64.5,622705,58.8,,0
6/29/2021,26,IH2,799703,38.4,658054,31.6,,0
6/29/2021,26,MT,508932,47.6,451693,42.3,,0
6/29/2021,26,KS,1428978,49,1218232,41.8,,0
6/29/2021,26,HI,988282,69.8,732189,51.7,,0
6/29/2021,26,MN,3205009,56.8,2892831,51.3,,0
6/29/2021,26,AR,1260136,41.8,1027309,34,,0
6/29/2021,26,TN,2840335,41.6,2410977,35.3,,0
6/29/2021,26,MS,1075286,36.1,884216,29.7,,0
6/29/2021,26,OK,1770574,44.7,1515857,38.3,,0
6/29/2021,26,UT,1558776,48.6,1193931,37.2,,0
6/29/2021,26,NC,4737519,45.2,4112642,39.2,,0
6/29/2021,26,VA2,2829188,0,2687204,0,,0
6/29/2021,26,AK,356834,48.8,312846,42.8,,0
6/29/2021,26,MD,3735465,61.8,3376849,55.9,,0
6/29/2021,26,MA,4844943,70.3,4236614,61.5,,0
6/29/2021,26,NJ,5568544,62.7,4884067,55,,0
6/29/2021,26,VA,5030262,58.9,4410805,51.7,,0
6/29/2021,26,CT,2384309,66.9,2158601,60.5,,0
6/29/2021,26,ME,890481,66.2,818516,60.9,,0
6/29/2021,26,NV,1525112,49.5,1288725,41.8,,0
6/29/2021,26,AL,1953410,39.8,1594040,32.5,,0
6/29/2021,26,RP,14176,79.2,13098,73.1,,0
6/29/2021,26,IA,1619556,51.3,1511048,47.9,,0
6/29/2021,26,SC,2272915,44.1,1984649,38.5,,0
6/29/2021,26,DD2,2395321,0,1805114,0,,0
6/29/2021,26,SD,446292,50.4,400737,45.3,,0
6/29/2021,26,TX,13935870,48.1,11888907,41,,0
6/29/2021,26,NH,842650,62,755497,55.6,,0
6/29/2021,26,VI,40939,39.1,34884,33.3,,0
6/29/2021,26,WV,780761,43.6,665431,37.1,,0
6/29/2021,26,MO,2743765,44.7,2378399,38.8,,0
6/29/2021,26,ND,333665,43.8,295253,38.7,,0
6/29/2021,26,VT,461022,73.9,408966,65.5,,0
6/29/2021,26,CA,24173937,61.2,19618597,49.7,,0
6/29/2021,26,PA,8023155,62.7,6337453,49.5,,0
6/29/2021,26,DC,431271,61.1,367603,52.1,,0
6/29/2021,26,IL,7515869,59.3,5837037,46.1,,0
6/29/2021,26,OR,2463872,58.4,2218940,52.6,,0
6/29/2021,26,CO,3329750,57.8,2977688,51.7,,0
6/29/2021,26,IN,2993936,44.5,2680814,39.8,,0
6/29/2021,26,OH,5628992,48.2,5219737,44.7,,0
6/29/2021,26,WA,4654544,61.1,4141884,54.4,,0
6/29/2021,26,WY,226839,39.2,198897,34.4,,0
6/29/2021,26,BP2,105513,0,96031,0,,0
6/29/2021,26,AZ,3601676,49.5,2922840,40.2,,0
6/29/2021,26,WI,3118698,53.6,2874356,49.4,,0
6/29/2021,26,KY,2206860,49.4,1938343,43.4,,0
6/29/2021,26,MP,29357,51.6,26343,46.3,,0
6/29/2021,26,LTC,0,0,0,0,,0
6/29/2021,26,GU,101377,61.2,89490,54,,0
6/29/2021,26,GA,4585953,43.2,3877365,36.5,,0
6/29/2021,26,NM,1294771,61.7,1125628,53.7,,0
6/29/2021,26,NY,11645927,59.9,10484346,53.9,,0
6/29/2021,26,DE,565077,58,486120,49.9,,0
6/29/2021,26,US,179940202,54.2,154199664,46.4,,0
6/29/2021,26,AS,25507,45.8,20991,37.7,,0
6/29/2021,26,FL,11493962,53.5,9814909,45.7,,0
6/29/2021,26,MH,18160,31.1,15689,26.9,,0
6/29/2021,26,PR,1868064,58.5,1461744,45.8,,0
6/28/2021,26,ND,333622,43.8,295215,38.7,,0
6/28/2021,26,AR,1259357,41.7,1026572,34,,0
6/28/2021,26,SD,445178,50.3,398724,45.1,,0
6/28/2021,26,DD2,2372897,0,1792073,0,,0
6/28/2021,26,MA,4841548,70.2,4231495,61.4,,0
6/28/2021,26,ID,704880,39.4,642403,35.9,,0
6/28/2021,26,MD,3731196,61.7,3371032,55.8,,0
6/28/2021,26,MN,3204101,56.8,2891511,51.3,,0
6/28/2021,26,HI,987124,69.7,731354,51.7,,0
6/28/2021,26,DE,564634,58,485532,49.9,,0
6/28/2021,26,CA,24135285,61.1,19580481,49.6,,0
6/28/2021,26,RI,682871,64.5,621971,58.7,,0
6/28/2021,26,OK,1769465,44.7,1514405,38.3,,0
6/28/2021,26,CT,2382234,66.8,2156160,60.5,,0
6/28/2021,26,IA,1618591,51.3,1509796,47.9,,0
6/28/2021,26,LA,1765873,38,1602891,34.5,,0
6/28/2021,26,MO,2740925,44.7,2375612,38.7,,0
6/28/2021,26,NE,996734,51.5,917167,47.4,,0
6/28/2021,26,NY,11622076,59.7,10455550,53.7,,0
6/28/2021,26,WA,4645704,61,4134958,54.3,,0
6/28/2021,26,PA,8017628,62.6,6331113,49.5,,0
6/28/2021,26,CO,3324776,57.7,2968677,51.6,,0
12/30/2020,53,IA,0,0,0,0,,0
6/28/2021,26,WV,775550,43.3,662413,37,,0
6/28/2021,26,WI,3117606,53.5,2872673,49.3,,0
6/28/2021,26,NC,4734701,45.1,4109614,39.2,,0
6/28/2021,26,VT,460276,73.8,406979,65.2,,0
6/28/2021,26,VA2,2829184,0,2687193,0,,0
6/28/2021,26,WY,225975,39,197491,34.1,,0
6/28/2021,26,AZ,3598714,49.4,2918776,40.1,,0
6/28/2021,26,NJ,5561283,62.6,4875103,54.9,,0
6/28/2021,26,TX,13908684,48,11862033,40.9,,0
6/28/2021,26,US,179615165,54.1,153776118,46.3,,0
6/28/2021,26,GU,101261,61.1,89381,53.9,,0
6/28/2021,26,ME,889014,66.1,815938,60.7,,0
6/28/2021,26,NH,842462,62,755252,55.5,,0
6/28/2021,26,IH2,799559,38.4,657879,31.6,,0
6/28/2021,26,GA,4515551,42.5,3765250,35.5,,0
6/28/2021,26,OR,2463795,58.4,2218884,52.6,,0
6/28/2021,26,OH,5626573,48.1,5214419,44.6,,0
6/28/2021,26,MI,5114191,51.2,4651087,46.6,,0
6/28/2021,26,AK,355751,48.6,312331,42.7,,0
6/28/2021,26,IL,7511638,59.3,5832117,46,,0
6/28/2021,26,MH,18160,31.1,15689,26.9,,0
6/28/2021,26,SC,2270845,44.1,1981738,38.5,,0
6/28/2021,26,MP,29137,51.2,26126,45.9,,0
6/28/2021,26,DC,430821,61,367183,52,,0
6/28/2021,26,AL,1948135,39.7,1590001,32.4,,0
6/28/2021,26,FM,29803,28.8,24897,24,,0
6/28/2021,26,KY,2205452,49.4,1936425,43.3,,0
6/28/2021,26,AS,25507,45.8,20991,37.7,,0
6/28/2021,26,MS,1067831,35.9,873179,29.3,,0
6/28/2021,26,RP,14176,79.2,13098,73.1,,0
6/28/2021,26,VA,5025574,58.9,4404436,51.6,,0
6/28/2021,26,BP2,105511,0,96028,0,,0
6/28/2021,26,MT,508798,47.6,451542,42.2,,0
6/28/2021,26,TN,2838094,41.6,2408669,35.3,,0
6/28/2021,26,IN,2992080,44.4,2678781,39.8,,0
6/28/2021,26,VI,40837,39,34778,33.2,,0
6/28/2021,26,KS,1428117,49,1216978,41.8,,0
6/28/2021,26,UT,1543184,48.1,1175994,36.7,,0
6/28/2021,26,FL,11476836,53.4,9796545,45.6,,0
6/28/2021,26,PR,1858528,58.2,1450945,45.4,,0
6/28/2021,26,NV,1521901,49.4,1286254,41.8,,0
6/28/2021,26,NM,1294380,61.7,1125022,53.7,,0
6/28/2021,26,LTC,0,0,0,0,,0
6/27/2021,26,TN,2830890,41.5,2395234,35.1,,0
6/27/2021,26,NE,993485,51.4,910823,47.1,,0
6/27/2021,26,MT,508426,47.6,450620,42.2,,0
6/27/2021,26,DD2,2348266,0,1759430,0,,0
6/27/2021,26,AL,1941681,39.6,1584456,32.3,,0
6/27/2021,26,HI,984041,69.5,730089,51.6,,0
6/27/2021,26,PR,1837817,57.5,1441310,45.1,,0
6/27/2021,26,AR,1257381,41.7,1023237,33.9,,0
6/27/2021,26,MN,3200869,56.8,2877875,51,,0
6/27/2021,26,IL,7484404,59.1,5763723,45.5,,0
6/27/2021,26,MP,29135,51.2,26075,45.8,,0
6/27/2021,26,AK,354711,48.5,311317,42.6,,0
6/27/2021,26,MA,4834207,70.1,4201264,61,,0
6/27/2021,26,NJ,5554879,62.5,4866523,54.8,,0
6/27/2021,26,AS,25507,45.8,20991,37.7,,0
6/27/2021,26,LA,1762808,37.9,1595419,34.3,,0
6/27/2021,26,CO,3321574,57.7,2962358,51.4,,0
6/27/2021,26,WY,225918,39,197393,34.1,,0
6/27/2021,26,VA2,2829120,0,2687051,0,,0
6/27/2021,26,WA,4633809,60.9,4109609,54,,0
6/27/2021,26,VI,40830,39,34771,33.2,,0
6/27/2021,26,FL,11416666,53.2,9635781,44.9,,0
6/27/2021,26,NV,1512602,49.1,1277678,41.5,,0
6/27/2021,26,KY,2201958,49.3,1922086,43,,0
6/27/2021,26,PA,8004155,62.5,6308298,49.3,,0
6/27/2021,26,RI,681690,64.3,618016,58.3,,0
6/27/2021,26,UT,1543058,48.1,1175605,36.7,,0
6/27/2021,26,SD,445079,50.3,398536,45,,0
6/27/2021,26,IH2,799485,38.4,657752,31.6,,0
6/27/2021,26,GA,4514776,42.5,3764366,35.5,,0
6/27/2021,26,MS,1067679,35.9,872944,29.3,,0
6/27/2021,26,DE,563481,57.9,479348,49.2,,0
6/27/2021,26,MI,5113865,51.2,4650619,46.6,,0
6/27/2021,26,WV,775415,43.3,662202,37,,0
6/27/2021,26,NM,1293406,61.7,1123465,53.6,,0
6/27/2021,26,MH,17790,30.5,15329,26.2,,0
6/27/2021,26,OK,1766741,44.6,1507029,38.1,,0
6/27/2021,26,NC,4732587,45.1,4107062,39.2,,0
6/27/2021,26,ME,888805,66.1,815600,60.7,,0
6/27/2021,26,NH,840756,61.8,751059,55.2,,0
6/27/2021,26,VA,5015357,58.8,4371692,51.2,,0
6/27/2021,26,IA,1616297,51.2,1504049,47.7,,0
6/27/2021,26,FM,29734,28.7,24844,24,,0
6/27/2021,26,GU,101251,61.1,89373,53.9,,0
6/27/2021,26,MD,3726764,61.6,3363499,55.6,,0
6/27/2021,26,ND,333518,43.8,295006,38.7,,0
6/27/2021,26,LTC,0,0,0,0,,0
6/27/2021,26,WI,3113214,53.5,2850608,49,,0
6/27/2021,26,US,179261269,54,153028665,46.1,,0
6/27/2021,26,KS,1426366,49,1212045,41.6,,0
6/27/2021,26,VT,459353,73.6,405531,65,,0
6/27/2021,26,ID,704082,39.4,639954,35.8,,0
6/27/2021,26,OR,2461516,58.4,2215238,52.5,,0
6/27/2021,26,MO,2740321,44.6,2374588,38.7,,0
6/27/2021,26,NY,11614860,59.7,10446957,53.7,,0
6/27/2021,26,RP,14175,79.2,13097,73.1,,0
6/27/2021,26,OH,5620319,48.1,5181259,44.3,,0
6/27/2021,26,CA,24083469,61,19508119,49.4,,0
6/27/2021,26,SC,2265346,44,1966672,38.2,,0
6/27/2021,26,AZ,3589792,49.3,2899098,39.8,,0
6/27/2021,26,BP2,105410,0,95899,0,,0
6/27/2021,26,IN,2986081,44.4,2668799,39.6,,0
6/27/2021,26,TX,13887134,47.9,11821660,40.8,,0
6/27/2021,26,DC,429801,60.9,365591,51.8,,0
6/27/2021,26,CT,2378165,66.7,2140390,60,,0
6/26/2021,25,PA,7994189,62.4,6295700,49.2,,0
6/26/2021,25,NV,1505491,48.9,1266044,41.1,,0
6/26/2021,25,DD2,2348266,0,1759430,0,,0
6/26/2021,25,HI,982861,69.4,729014,51.5,,0
6/26/2021,25,VA,5005481,58.6,4355345,51,,0
6/26/2021,25,GA,4514292,42.5,3763848,35.4,,0
6/26/2021,25,OH,5612381,48,5162989,44.2,,0
6/26/2021,25,SD,444917,50.3,398355,45,,0
6/26/2021,25,MI,5113554,51.2,4650218,46.6,,0
6/26/2021,25,AL,1933773,39.4,1578780,32.2,,0
6/26/2021,25,BP2,105410,0,95899,0,,0
6/26/2021,25,AR,1253921,41.6,1018876,33.8,,0
6/26/2021,25,WI,3106877,53.4,2824158,48.5,,0
6/26/2021,25,IN,2979554,44.3,2658789,39.5,,0
6/26/2021,25,NM,1290829,61.6,1120116,53.4,,0
6/26/2021,25,SC,2255884,43.8,1944555,37.8,,0
6/26/2021,25,VI,40827,39,34769,33.2,,0
6/26/2021,25,PR,1837759,57.5,1441231,45.1,,0
6/26/2021,25,ME,888624,66.1,815293,60.7,,0
6/26/2021,25,GU,100966,60.9,88481,53.4,,0
6/26/2021,25,ND,333061,43.7,294390,38.6,,0
6/26/2021,25,WV,772043,43.1,660208,36.8,,0
6/26/2021,25,MT,507587,47.5,448871,42,,0
6/26/2021,25,ID,702858,39.3,636399,35.6,,0
